,name,time,inlier,requires_grad
135,vit_b_32,19.170272827148438,True,False
136,vit_b_32,21.318431854248047,True,False
137,vit_b_32,19.25641632080078,True,False
138,vit_b_32,21.775903701782227,True,False
139,vit_b_32,20.380992889404297,True,False
140,vit_b_32,21.143552780151367,True,False
141,vit_b_32,19.58780860900879,True,False
142,vit_b_32,19.01798439025879,True,False
143,vit_b_32,20.89801597595215,True,False
144,vit_b_32,19.227136611938477,True,False
145,vit_b_32,21.892831802368164,True,False
146,vit_b_32,19.567615509033203,True,False
147,vit_b_32,20.991872787475586,True,False
148,vit_b_32,19.766176223754883,True,False
149,vit_b_32,18.884288787841797,True,False
150,vit_b_32,21.293088912963867,True,False
151,vit_b_32,19.19411277770996,True,False
152,vit_b_32,21.79199981689453,True,False
153,vit_b_32,19.70787239074707,True,False
154,vit_b_32,20.195903778076172,True,False
155,vit_b_32,20.521888732910156,True,False
156,vit_b_32,19.151456832885742,True,False
157,vit_b_32,21.47657585144043,True,False
158,vit_b_32,19.647968292236328,True,False
159,vit_b_32,20.90265655517578,True,False
160,vit_b_32,19.689247131347656,True,False
161,vit_b_32,20.071168899536133,True,False
162,vit_b_32,20.562496185302734,True,False
163,vit_b_32,18.988000869750977,True,False
164,vit_b_32,21.203487396240234,True,False
165,vit_b_32,20.31760025024414,True,False
166,vit_b_32,21.480384826660156,True,False
167,vit_b_32,19.704256057739258,True,False
168,vit_b_32,20.648191452026367,True,False
169,vit_b_32,20.313312530517578,True,False
170,vit_b_32,19.083168029785156,True,False
171,vit_b_32,21.314847946166992,True,False
172,vit_b_32,18.928096771240234,True,False
173,vit_b_32,20.812255859375,True,False
174,vit_b_32,19.070144653320312,True,False
175,vit_b_32,21.195743560791016,True,False
176,vit_b_32,19.575424194335938,True,False
177,vit_b_32,20.823040008544922,True,False
178,vit_b_32,19.800031661987305,True,False
179,vit_b_32,19.29680061340332,True,False
180,vit_b_32,20.66815948486328,True,False
181,vit_b_32,19.267776489257812,True,False
182,vit_b_32,21.208511352539062,True,False
183,vit_b_32,19.18707275390625,True,False
184,vit_b_32,21.858400344848633,True,False
185,vit_b_32,20.26576042175293,True,False
186,vit_b_32,20.76755142211914,True,False
187,vit_b_32,20.239519119262695,True,False
188,vit_b_32,19.503904342651367,True,False
189,vit_b_32,20.771007537841797,True,False
190,vit_b_32,19.0262393951416,True,False
191,vit_b_32,21.79542350769043,True,False
192,vit_b_32,19.776607513427734,True,False
193,vit_b_32,21.393856048583984,True,False
194,vit_b_32,19.381248474121094,True,False
195,vit_b_32,21.199583053588867,True,False
196,vit_b_32,19.830368041992188,True,False
197,vit_b_32,19.19443130493164,True,False
198,vit_b_32,20.95052719116211,True,False
199,vit_b_32,19.743423461914062,True,False
200,vgg11,103.34611511230469,False,False
201,vgg11,41.02809524536133,False,False
202,vgg11,40.98934555053711,False,False
203,vgg11,32.69945526123047,False,False
204,vgg11,29.194015502929688,False,False
205,vgg11,29.16864013671875,False,False
206,vgg11,29.10540771484375,False,False
207,vgg11,29.10428810119629,False,False
208,vgg11,28.85206413269043,False,False
209,vgg11,26.479135513305664,True,False
210,vgg11,25.417503356933594,True,False
211,vgg11,25.047359466552734,True,False
212,vgg11,26.193504333496094,True,False
213,vgg11,25.81862449645996,True,False
214,vgg11,24.940959930419922,True,False
215,vgg11,25.477951049804688,True,False
216,vgg11,26.5565128326416,True,False
217,vgg11,25.38640022277832,True,False
218,vgg11,24.925567626953125,True,False
219,vgg11,25.928512573242188,True,False
220,vgg11,25.543231964111328,True,False
221,vgg11,25.08697509765625,True,False
222,vgg11,26.088672637939453,True,False
223,vgg11,26.143199920654297,True,False
224,vgg11,25.169023513793945,True,False
225,vgg11,25.58451271057129,True,False
226,vgg11,26.686399459838867,True,False
227,vgg11,25.940128326416016,True,False
228,vgg11,24.85443115234375,True,False
229,vgg11,25.630943298339844,True,False
230,vgg11,26.320640563964844,True,False
231,vgg11,25.178720474243164,True,False
232,vgg11,25.524288177490234,True,False
233,vgg11,26.630815505981445,True,False
234,vgg11,25.409215927124023,True,False
235,vgg11,25.156320571899414,True,False
236,vgg11,25.432384490966797,True,False
237,vgg11,25.29587173461914,True,False
238,vgg11,24.86444854736328,True,False
239,vgg11,24.721599578857422,True,False
240,vgg11,24.724000930786133,True,False
241,vgg11,24.904544830322266,True,False
242,vgg11,24.742816925048828,True,False
243,vgg11,24.774240493774414,True,False
244,vgg11,24.817407608032227,True,False
245,vgg11,24.949247360229492,True,False
246,vgg11,24.877216339111328,True,False
247,vgg11,24.893280029296875,True,False
248,vgg11,24.709983825683594,True,False
249,vgg11,25.079456329345703,True,False
250,vgg11,25.00649642944336,True,False
251,vgg11,24.72652816772461,True,False
252,vgg11,24.489599227905273,True,False
253,vgg11,24.666719436645508,True,False
254,vgg11,24.74095916748047,True,False
255,vgg11,24.92380714416504,True,False
256,vgg11,24.926048278808594,True,False
257,vgg11,25.15385627746582,True,False
258,vgg11,25.165184020996094,True,False
259,vgg11,25.091903686523438,True,False
260,vgg11,24.917984008789062,True,False
261,vgg11,24.947519302368164,True,False
262,vgg11,24.97327995300293,True,False
263,vgg11,25.134336471557617,True,False
264,vgg11,24.98918342590332,True,False
265,vgg11,25.300256729125977,True,False
266,vgg11,25.14886474609375,True,False
267,vgg11,25.24300765991211,True,False
268,vgg11,25.177215576171875,True,False
269,vgg11,25.483871459960938,True,False
270,vgg11,25.655296325683594,True,False
271,vgg11,25.82908821105957,True,False
272,vgg11,25.922048568725586,True,False
273,vgg11,25.267072677612305,True,False
274,vgg11,25.376192092895508,True,False
275,vgg11,25.624351501464844,True,False
276,vgg11,25.856416702270508,True,False
277,vgg11,25.9116153717041,True,False
278,vgg11,25.358720779418945,True,False
279,vgg11,25.545087814331055,True,False
280,vgg11,26.013151168823242,True,False
281,vgg11,25.77779197692871,True,False
282,vgg11,25.653919219970703,True,False
283,vgg11,24.77235221862793,True,False
284,vgg11,24.663040161132812,True,False
285,vgg11,24.797536849975586,True,False
286,vgg11,24.83945655822754,True,False
287,vgg11,24.979551315307617,True,False
288,vgg11,24.72889518737793,True,False
289,vgg11,24.736928939819336,True,False
290,vgg11,24.941280364990234,True,False
291,vgg11,26.517728805541992,True,False
292,vgg11,25.010656356811523,True,False
293,vgg11,24.77516746520996,True,False
294,vgg11,24.730592727661133,True,False
295,vgg11,24.688383102416992,True,False
296,vgg11,24.68332862854004,True,False
297,vgg11,24.50111961364746,True,False
298,vgg11,24.55193519592285,True,False
299,vgg11,24.930463790893555,True,False
300,vgg11_bn,46.1255989074707,False,False
301,vgg11_bn,43.318241119384766,False,False
302,vgg11_bn,42.52239990234375,False,False
303,vgg11_bn,31.214080810546875,False,False
304,vgg11_bn,31.308992385864258,False,False
305,vgg11_bn,31.321664810180664,False,False
306,vgg11_bn,31.23321533203125,False,False
307,vgg11_bn,31.173215866088867,False,False
308,vgg11_bn,27.732479095458984,True,False
309,vgg11_bn,27.24847984313965,True,False
310,vgg11_bn,28.14998435974121,True,False
311,vgg11_bn,28.880128860473633,True,False
312,vgg11_bn,28.014080047607422,True,False
313,vgg11_bn,27.12246322631836,True,False
314,vgg11_bn,27.01100730895996,True,False
315,vgg11_bn,27.913856506347656,True,False
316,vgg11_bn,28.719520568847656,True,False
317,vgg11_bn,28.15737533569336,True,False
318,vgg11_bn,27.514080047607422,True,False
319,vgg11_bn,27.138399124145508,True,False
320,vgg11_bn,27.299903869628906,True,False
321,vgg11_bn,28.248031616210938,True,False
322,vgg11_bn,28.91312026977539,True,False
323,vgg11_bn,28.30441665649414,True,False
324,vgg11_bn,28.466976165771484,True,False
325,vgg11_bn,27.60051155090332,True,False
326,vgg11_bn,27.02092742919922,True,False
327,vgg11_bn,27.519039154052734,True,False
328,vgg11_bn,27.59440040588379,True,False
329,vgg11_bn,27.928255081176758,True,False
330,vgg11_bn,28.490528106689453,True,False
331,vgg11_bn,27.910720825195312,True,False
332,vgg11_bn,27.114879608154297,True,False
333,vgg11_bn,27.36911964416504,True,False
334,vgg11_bn,27.825664520263672,True,False
335,vgg11_bn,28.314655303955078,True,False
336,vgg11_bn,28.40127944946289,True,False
337,vgg11_bn,27.69375991821289,True,False
338,vgg11_bn,27.074655532836914,True,False
339,vgg11_bn,27.540864944458008,True,False
340,vgg11_bn,28.159679412841797,True,False
341,vgg11_bn,28.97212791442871,True,False
342,vgg11_bn,28.235807418823242,True,False
343,vgg11_bn,27.346399307250977,True,False
344,vgg11_bn,27.49113655090332,True,False
345,vgg11_bn,28.137279510498047,True,False
346,vgg11_bn,28.934751510620117,True,False
347,vgg11_bn,28.077152252197266,True,False
348,vgg11_bn,27.17750358581543,True,False
349,vgg11_bn,27.439647674560547,True,False
350,vgg11_bn,27.85887908935547,True,False
351,vgg11_bn,28.148448944091797,True,False
352,vgg11_bn,28.386367797851562,True,False
353,vgg11_bn,27.71548843383789,True,False
354,vgg11_bn,27.065471649169922,True,False
355,vgg11_bn,27.498687744140625,True,False
356,vgg11_bn,28.154144287109375,True,False
357,vgg11_bn,28.548736572265625,True,False
358,vgg11_bn,27.626144409179688,True,False
359,vgg11_bn,26.968320846557617,True,False
360,vgg11_bn,27.530176162719727,True,False
361,vgg11_bn,27.950464248657227,True,False
362,vgg11_bn,28.514528274536133,True,False
363,vgg11_bn,28.602815628051758,True,False
364,vgg11_bn,27.848255157470703,True,False
365,vgg11_bn,26.976032257080078,True,False
366,vgg11_bn,27.264095306396484,True,False
367,vgg11_bn,28.182783126831055,True,False
368,vgg11_bn,28.575712203979492,True,False
369,vgg11_bn,27.509504318237305,True,False
370,vgg11_bn,26.706655502319336,True,False
371,vgg11_bn,27.16057586669922,True,False
372,vgg11_bn,28.194175720214844,True,False
373,vgg11_bn,28.877439498901367,True,False
374,vgg11_bn,28.272768020629883,True,False
375,vgg11_bn,27.723007202148438,True,False
376,vgg11_bn,27.4050235748291,True,False
377,vgg11_bn,27.57811164855957,True,False
378,vgg11_bn,27.39638328552246,True,False
379,vgg11_bn,27.82054328918457,True,False
380,vgg11_bn,28.747007369995117,True,False
381,vgg11_bn,28.121503829956055,True,False
382,vgg11_bn,27.399232864379883,True,False
383,vgg11_bn,27.338176727294922,True,False
384,vgg11_bn,28.201696395874023,True,False
385,vgg11_bn,28.799264907836914,True,False
386,vgg11_bn,28.05120086669922,True,False
387,vgg11_bn,27.38217544555664,True,False
388,vgg11_bn,27.01923179626465,True,False
389,vgg11_bn,27.565887451171875,True,False
390,vgg11_bn,28.337984085083008,True,False
391,vgg11_bn,28.641056060791016,True,False
392,vgg11_bn,28.02992057800293,True,False
393,vgg11_bn,27.36534309387207,True,False
394,vgg11_bn,27.1430721282959,True,False
395,vgg11_bn,28.037343978881836,True,False
396,vgg11_bn,29.129568099975586,True,False
397,vgg11_bn,28.323680877685547,True,False
398,vgg11_bn,27.57868766784668,True,False
399,vgg11_bn,27.31648063659668,True,False
400,resnet18,144.752197265625,False,False
401,resnet18,14.391263961791992,False,False
402,resnet18,14.245216369628906,False,False
403,resnet18,14.263615608215332,False,False
404,resnet18,14.170687675476074,False,False
405,resnet18,14.207391738891602,False,False
406,resnet18,14.141887664794922,False,False
407,resnet18,14.15875244140625,False,False
408,resnet18,14.183615684509277,False,False
409,resnet18,14.117152214050293,False,False
410,resnet18,14.159071922302246,False,False
411,resnet18,14.121567726135254,False,False
412,resnet18,14.129055976867676,False,False
413,resnet18,14.126336097717285,False,False
414,resnet18,13.441120147705078,False,False
415,resnet18,10.334464073181152,True,False
416,resnet18,10.304351806640625,True,False
417,resnet18,10.453408241271973,True,False
418,resnet18,10.364959716796875,True,False
419,resnet18,10.452287673950195,True,False
420,resnet18,10.417183876037598,True,False
421,resnet18,10.3821439743042,True,False
422,resnet18,10.420191764831543,True,False
423,resnet18,10.541407585144043,True,False
424,resnet18,10.352031707763672,True,False
425,resnet18,8.85308837890625,True,False
426,resnet18,8.828736305236816,True,False
427,resnet18,8.801183700561523,True,False
428,resnet18,8.785599708557129,True,False
429,resnet18,8.927264213562012,True,False
430,resnet18,8.798015594482422,True,False
431,resnet18,8.737119674682617,True,False
432,resnet18,8.695072174072266,True,False
433,resnet18,8.697376251220703,True,False
434,resnet18,8.648351669311523,True,False
435,resnet18,8.644576072692871,True,False
436,resnet18,8.454943656921387,True,False
437,resnet18,8.013376235961914,True,False
438,resnet18,8.203424453735352,True,False
439,resnet18,8.05891227722168,True,False
440,resnet18,8.01632022857666,True,False
441,resnet18,7.9694719314575195,True,False
442,resnet18,8.071136474609375,True,False
443,resnet18,8.014431953430176,True,False
444,resnet18,8.02841567993164,True,False
445,resnet18,8.008000373840332,True,False
446,resnet18,7.98140811920166,True,False
447,resnet18,8.006688117980957,True,False
448,resnet18,8.052543640136719,True,False
449,resnet18,7.956319808959961,True,False
450,resnet18,8.00489616394043,True,False
451,resnet18,8.05907154083252,True,False
452,resnet18,7.972479820251465,True,False
453,resnet18,7.974656105041504,True,False
454,resnet18,8.107647895812988,True,False
455,resnet18,8.213791847229004,True,False
456,resnet18,7.998591899871826,True,False
457,resnet18,7.984288215637207,True,False
458,resnet18,8.0982084274292,True,False
459,resnet18,7.9962239265441895,True,False
460,resnet18,8.142175674438477,True,False
461,resnet18,8.247808456420898,True,False
462,resnet18,8.067487716674805,True,False
463,resnet18,7.977952003479004,True,False
464,resnet18,7.996543884277344,True,False
465,resnet18,7.991936206817627,True,False
466,resnet18,7.933599948883057,True,False
467,resnet18,8.124671936035156,True,False
468,resnet18,8.083935737609863,True,False
469,resnet18,8.040703773498535,True,False
470,resnet18,7.979072093963623,True,False
471,resnet18,7.968512058258057,True,False
472,resnet18,8.032511711120605,True,False
473,resnet18,8.046815872192383,True,False
474,resnet18,8.025440216064453,True,False
475,resnet18,7.963071823120117,True,False
476,resnet18,7.941664218902588,True,False
477,resnet18,8.013855934143066,True,False
478,resnet18,7.914112091064453,True,False
479,resnet18,7.990079879760742,True,False
480,resnet18,8.186495780944824,True,False
481,resnet18,8.096960067749023,True,False
482,resnet18,8.114944458007812,True,False
483,resnet18,8.133055686950684,True,False
484,resnet18,8.042304039001465,True,False
485,resnet18,8.003647804260254,True,False
486,resnet18,8.0164155960083,True,False
487,resnet18,8.004799842834473,True,False
488,resnet18,8.030943870544434,True,False
489,resnet18,7.985087871551514,True,False
490,resnet18,8.149503707885742,True,False
491,resnet18,8.044575691223145,True,False
492,resnet18,7.946976184844971,True,False
493,resnet18,8.092927932739258,True,False
494,resnet18,8.034496307373047,True,False
495,resnet18,7.958176136016846,True,False
496,resnet18,7.944896221160889,True,False
497,resnet18,7.9495038986206055,True,False
498,resnet18,8.192992210388184,True,False
499,resnet18,7.8937602043151855,True,False
500,densenet121,124.34751892089844,False,False
501,densenet121,38.934974670410156,False,False
502,densenet121,38.7852783203125,False,False
503,densenet121,38.78028869628906,False,False
504,densenet121,38.6374397277832,False,False
505,densenet121,38.765663146972656,False,False
506,densenet121,27.928064346313477,True,False
507,densenet121,26.825056076049805,True,False
508,densenet121,26.698688507080078,True,False
509,densenet121,26.440128326416016,True,False
510,densenet121,26.43155288696289,True,False
511,densenet121,26.342784881591797,True,False
512,densenet121,24.21504020690918,True,False
513,densenet121,23.51923179626465,True,False
514,densenet121,23.353696823120117,True,False
515,densenet121,24.239072799682617,True,False
516,densenet121,23.639455795288086,True,False
517,densenet121,23.093631744384766,True,False
518,densenet121,23.744352340698242,True,False
519,densenet121,23.56559944152832,True,False
520,densenet121,23.21683120727539,True,False
521,densenet121,23.763391494750977,True,False
522,densenet121,23.607295989990234,True,False
523,densenet121,23.95795249938965,True,False
524,densenet121,23.55299186706543,True,False
525,densenet121,23.662687301635742,True,False
526,densenet121,23.839744567871094,True,False
527,densenet121,23.524351119995117,True,False
528,densenet121,23.566015243530273,True,False
529,densenet121,23.594751358032227,True,False
530,densenet121,23.29007911682129,True,False
531,densenet121,23.63974380493164,True,False
532,densenet121,23.204063415527344,True,False
533,densenet121,23.48681640625,True,False
534,densenet121,23.152223587036133,True,False
535,densenet121,23.450048446655273,True,False
536,densenet121,23.442432403564453,True,False
537,densenet121,23.584640502929688,True,False
538,densenet121,23.963775634765625,True,False
539,densenet121,23.550016403198242,True,False
540,densenet121,24.264095306396484,True,False
541,densenet121,23.647808074951172,True,False
542,densenet121,23.921663284301758,True,False
543,densenet121,23.54956817626953,True,False
544,densenet121,23.43939208984375,True,False
545,densenet121,23.463520050048828,True,False
546,densenet121,27.24176025390625,True,False
547,densenet121,23.436031341552734,True,False
548,densenet121,23.270719528198242,True,False
549,densenet121,23.78704071044922,True,False
550,densenet121,23.286304473876953,True,False
551,densenet121,24.042015075683594,True,False
552,densenet121,23.713247299194336,True,False
553,densenet121,23.551328659057617,True,False
554,densenet121,23.905887603759766,True,False
555,densenet121,23.481151580810547,True,False
556,densenet121,23.68262481689453,True,False
557,densenet121,23.783008575439453,True,False
558,densenet121,23.29360008239746,True,False
559,densenet121,23.76527976989746,True,False
560,densenet121,29.83350372314453,True,False
561,densenet121,30.691904067993164,True,False
562,densenet121,25.236127853393555,True,False
563,densenet121,29.49648094177246,True,False
564,densenet121,24.405471801757812,True,False
565,densenet121,27.908512115478516,True,False
566,densenet121,30.728544235229492,True,False
567,densenet121,31.823104858398438,True,False
568,densenet121,29.16383934020996,True,False
569,densenet121,29.96713638305664,True,False
570,densenet121,26.387487411499023,True,False
571,densenet121,28.915552139282227,True,False
572,densenet121,32.41507339477539,True,False
573,densenet121,27.435935974121094,True,False
574,densenet121,31.050304412841797,True,False
575,densenet121,24.105119705200195,True,False
576,densenet121,28.212608337402344,True,False
577,densenet121,26.786624908447266,True,False
578,densenet121,28.720928192138672,True,False
579,densenet121,26.156639099121094,True,False
580,densenet121,27.912479400634766,True,False
581,densenet121,25.338783264160156,True,False
582,densenet121,27.219680786132812,True,False
583,densenet121,24.768224716186523,True,False
584,densenet121,30.784832000732422,True,False
585,densenet121,24.26896095275879,True,False
586,densenet121,30.855968475341797,True,False
587,densenet121,32.897953033447266,True,False
588,densenet121,25.156768798828125,True,False
589,densenet121,27.131776809692383,True,False
590,densenet121,24.600032806396484,True,False
591,densenet121,26.438304901123047,True,False
592,densenet121,24.616287231445312,True,False
593,densenet121,24.708959579467773,True,False
594,densenet121,25.51865577697754,True,False
595,densenet121,24.461503982543945,True,False
596,densenet121,26.8939208984375,True,False
597,densenet121,27.531679153442383,True,False
598,densenet121,24.53366470336914,True,False
599,densenet121,26.731264114379883,True,False
600,mobilenet_v3_small,107.41104125976562,False,False
601,mobilenet_v3_small,6.988927841186523,True,False
602,mobilenet_v3_small,6.710400104522705,True,False
603,mobilenet_v3_small,7.167840003967285,True,False
604,mobilenet_v3_small,6.4390082359313965,True,False
605,mobilenet_v3_small,6.131392002105713,True,False
606,mobilenet_v3_small,6.576767921447754,True,False
607,mobilenet_v3_small,6.164031982421875,True,False
608,mobilenet_v3_small,6.4934401512146,True,False
609,mobilenet_v3_small,6.354976177215576,True,False
610,mobilenet_v3_small,6.333727836608887,True,False
611,mobilenet_v3_small,6.430528163909912,True,False
612,mobilenet_v3_small,6.451615810394287,True,False
613,mobilenet_v3_small,6.176095962524414,True,False
614,mobilenet_v3_small,6.35206413269043,True,False
615,mobilenet_v3_small,6.538080215454102,True,False
616,mobilenet_v3_small,7.322720050811768,True,False
617,mobilenet_v3_small,6.384672164916992,True,False
618,mobilenet_v3_small,6.5826239585876465,True,False
619,mobilenet_v3_small,6.940864086151123,True,False
620,mobilenet_v3_small,10.106111526489258,False,False
621,mobilenet_v3_small,6.672095775604248,True,False
622,mobilenet_v3_small,6.991968154907227,True,False
623,mobilenet_v3_small,8.55344009399414,False,False
624,mobilenet_v3_small,6.887423992156982,True,False
625,mobilenet_v3_small,7.772128105163574,True,False
626,mobilenet_v3_small,8.286239624023438,False,False
627,mobilenet_v3_small,7.235904216766357,True,False
628,mobilenet_v3_small,6.835072040557861,True,False
629,mobilenet_v3_small,6.928031921386719,True,False
630,mobilenet_v3_small,6.613152027130127,True,False
631,mobilenet_v3_small,6.45468807220459,True,False
632,mobilenet_v3_small,6.5655999183654785,True,False
633,mobilenet_v3_small,6.794015884399414,True,False
634,mobilenet_v3_small,6.714687824249268,True,False
635,mobilenet_v3_small,6.610432147979736,True,False
636,mobilenet_v3_small,6.163072109222412,True,False
637,mobilenet_v3_small,6.238207817077637,True,False
638,mobilenet_v3_small,6.977312088012695,True,False
639,mobilenet_v3_small,8.901503562927246,False,False
640,mobilenet_v3_small,7.19865608215332,True,False
641,mobilenet_v3_small,7.21830415725708,True,False
642,mobilenet_v3_small,7.128608226776123,True,False
643,mobilenet_v3_small,7.232895851135254,True,False
644,mobilenet_v3_small,7.33292818069458,True,False
645,mobilenet_v3_small,6.988063812255859,True,False
646,mobilenet_v3_small,7.016448020935059,True,False
647,mobilenet_v3_small,7.077568054199219,True,False
648,mobilenet_v3_small,6.926688194274902,True,False
649,mobilenet_v3_small,7.209856033325195,True,False
650,mobilenet_v3_small,7.053919792175293,True,False
651,mobilenet_v3_small,7.6885762214660645,True,False
652,mobilenet_v3_small,7.197120189666748,True,False
653,mobilenet_v3_small,7.28604793548584,True,False
654,mobilenet_v3_small,9.04736042022705,False,False
655,mobilenet_v3_small,7.201056003570557,True,False
656,mobilenet_v3_small,7.353856086730957,True,False
657,mobilenet_v3_small,7.477183818817139,True,False
658,mobilenet_v3_small,7.228096008300781,True,False
659,mobilenet_v3_small,7.1991682052612305,True,False
660,mobilenet_v3_small,7.761472225189209,True,False
661,mobilenet_v3_small,7.235551834106445,True,False
662,mobilenet_v3_small,7.177760124206543,True,False
663,mobilenet_v3_small,6.723840236663818,True,False
664,mobilenet_v3_small,6.622015953063965,True,False
665,mobilenet_v3_small,7.695487976074219,True,False
666,mobilenet_v3_small,6.8924479484558105,True,False
667,mobilenet_v3_small,6.895967960357666,True,False
668,mobilenet_v3_small,6.658112049102783,True,False
669,mobilenet_v3_small,6.615583896636963,True,False
670,mobilenet_v3_small,6.67955207824707,True,False
671,mobilenet_v3_small,6.64083194732666,True,False
672,mobilenet_v3_small,6.886144161224365,True,False
673,mobilenet_v3_small,6.851935863494873,True,False
